T,P,S,PT,Y,BAI,DBH,H,Hc,SMx,t60,t300,L16,L17
B276,B2,B,SB,1990,3.89423343,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1991,4.274598619,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1992,4.631109695,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1993,5.496106392,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1994,4.103256156,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1995,5.14124151,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1996,5.278054729,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1997,7.362636543,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1998,4.781739638,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,1999,4.625266333,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2000,7.387015302,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2001,4.698565973,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2002,3.660712565,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2003,5.245740307,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2004,5.17295903,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2005,4.994632806,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2006,6.169129786,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2007,7.806458762,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2008,6.643890409,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2009,5.10338846,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2010,7.57755918,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2011,7.048288782,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2012,4.886599718,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2013,4.99211639,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2014,6.227035622,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2015,5.619156293,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2016,5.392355294,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2017,4.516655192,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B276,B2,B,SB,2018,4.085955405,18.65,13.7,43.0656934306569,96,0,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1989,4.595069344,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1990,3.423974709,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1991,4.164269027,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1992,4.860219764,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1993,5.440217458,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1994,5.853113839,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1995,6.110309747,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1996,6.227038763,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1997,5.393941799,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1998,4.218426943,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,1999,3.632900045,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2000,4.718420838,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2001,3.59819173,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2002,3.730754373,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2003,2.95681674,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2004,2.655625969,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2005,1.547023895,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2006,3.629017037,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2007,4.536912181,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2008,4.257310435,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2009,4.317654147,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2010,5.278880968,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2011,5.36636804,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2012,4.755714685,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2013,6.286816988,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2014,4.621298501,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2015,3.807418659,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2016,6.104507225,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2017,3.113880665,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B287,B2,B,SB,2018,3.839720515,15.95,14.4,34.7222222222222,72,1,0,2610.11513157895,2050.46052631579
B331,B3,B,NB,1983,0.64652406,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1984,0.570199067,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1985,0.76529197,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1986,0.770067191,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1987,0.810279577,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1988,1.157664326,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1989,1.172344989,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1990,0.425472176,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1991,0.433615184,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1992,0.665690917,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1993,1.071936546,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1994,0.69915202,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1995,0.66208751,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1996,0.859363821,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1997,1.188247731,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1998,1.322236658,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,1999,1.246643655,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2000,1.628488534,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2001,1.373381786,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2002,1.468681999,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2003,1.76620339,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2004,2.202382114,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2005,1.537756197,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2006,1.460604964,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2007,2.553885491,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2008,3.447860238,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2009,2.786093171,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2010,3.654300575,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2011,3.353684715,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2012,1.908894528,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2013,2.148987605,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2014,2.55725642,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2015,2.991914613,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2016,3.813481933,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2017,2.724087556,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B331,B3,B,NB,2018,4.344495914,9.25,12.2,22.9508196721311,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1977,6.176217219,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1978,5.346990696,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1979,5.627522354,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1980,6.246705133,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1981,4.877862949,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1982,6.109357844,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1983,4.303906537,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1984,5.488387499,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1985,5.604371958,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1986,3.145576193,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1987,5.106410673,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1988,5.213485575,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1989,3.402882056,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1990,4.086282131,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1991,3.568990626,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1992,4.507280679,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1993,4.29531114,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1994,3.892103431,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1995,3.293623747,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1996,3.875317901,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1997,3.836384143,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1998,3.098618808,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,1999,2.986319437,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2000,5.757219865,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2001,4.060335717,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2002,4.80113269,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2003,5.22911814,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2004,5.269330526,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2005,2.251642287,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2006,5.527164177,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2007,8.067609934,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2008,7.065115152,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2009,6.168894166,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2010,6.775121018,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2011,5.855275255,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2012,5.265387827,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2013,4.308578085,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2014,5.115618681,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2015,4.502885591,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2016,7.849605395,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2017,5.517290151,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B332,B3,B,NB,2018,9.742584615,23.45,16.2,23.4567901234568,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1973,1.803981042,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1974,1.741397374,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1975,2.41193891,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1976,1.520254384,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1977,2.249782464,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1978,2.3497448,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1979,2.298932681,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1980,2.731573972,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1981,1.78147153,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1982,3.077972261,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1983,1.9327078,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1984,1.699259192,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1985,2.363068295,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1986,1.69235083,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1987,2.828338167,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1988,2.142314862,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1989,1.496167793,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1990,1.598366944,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1991,0.918849878,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1992,1.546621771,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1993,1.222415693,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1994,0.8022371,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1995,1.270610866,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1996,1.224203259,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1997,1.442245497,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1998,1.576963273,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,1999,1.534118233,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2000,2.316459626,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2001,1.854419312,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2002,1.65688539,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2003,1.230489586,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2004,1.591530838,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2005,1.639543799,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2006,1.525422304,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2007,2.165512382,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2008,3.097858542,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2009,2.163426365,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2010,2.464617136,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2011,2.009073635,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2012,1.7137922,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2013,1.092027031,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2014,1.738422286,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2015,2.221256803,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2016,3.413780241,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2017,1.949267135,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B336,B3,B,NB,2018,2.601552876,11.9,13.6,27.9411764705882,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1973,1.639286188,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1974,1.552650488,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1975,2.113738936,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1976,1.445610143,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1977,1.979627487,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1978,1.331092807,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1979,1.765260912,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1980,2.461855676,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1981,1.58549898,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1982,2.767240473,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1983,1.914285501,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1984,1.558556682,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1985,1.494644121,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1986,1.429223595,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1987,2.2751414,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1988,1.990085849,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1989,1.542396329,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1990,1.124523666,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1991,1.129807824,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1992,1.409871385,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1993,1.892495415,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1994,1.309488075,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1995,0.99659173,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1996,1.201093703,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1997,1.247070912,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1998,1.577472211,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,1999,1.587028936,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2000,2.37787148,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2001,2.399008115,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2002,1.708602289,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2003,1.466919566,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2004,1.85504763,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2005,1.314269579,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2006,1.704753838,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2007,2.015931731,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2008,1.9864793,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2009,1.085184642,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2010,1.875703602,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2011,1.00805226,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2012,0.7032141,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2013,0.793038517,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2014,1.19337481,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2015,1.687324282,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2016,1.47266868,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2017,1.704276315,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B337,B3,B,NB,2018,1.939465366,14.4,13.2,31.8181818181818,0,0,0,1294.15021929825,1516.875
B339,B3,B,NB,1973,1.40542289,10.2,11.1,18.018018018018,0,0,0,1294.15021929825,1516.875
B339,B3,B,NB,1974,1.427316649,10.2,11.1,18.018018018018,0,0,0,1294.15021929825,1516.875
B339,B3,B,NB,1975,1.957762002,10.2,11.1,18.018018018018,0,0,0,1294.15021929825,1516.875
B339,B3,B,NB,1976,4.36732901,10.2,11.1,18.018018018018,0,0,0,1294.15021929825,1516.875
